date,name,rrday,snow,tday,tmax,tmin
2006-01-09,Helsinki Kaisaniemi,0,5,-2.3,-1.9,-7.3
2006-01-09,Helsinki Kumpula,NA,NA,NA,-2.4,-7.8
2006-01-10,Helsinki Helsinki-Malmi lentoasema,NA,NA,0.2,1.3,-2.7
2006-01-10,Helsinki Kaisaniemi,0.7,5,0.7,1.6,-2.2
2006-01-10,Helsinki Kumpula,NA,NA,NA,1.3,-2.6
2006-01-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,2.8,3.5,0.1
2006-01-11,Helsinki Kaisaniemi,1.6,4,3,3.5,0.5
2006-01-11,Helsinki Kumpula,NA,NA,NA,3.3,0.1
2006-01-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,2.9,4.3,1.9
2006-01-12,Helsinki Kaisaniemi,0,0,2.9,4.4,2.1
2006-01-12,Helsinki Kumpula,NA,NA,NA,4.3,1.9
2006-01-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,0.9,2.8,-3.9
2006-01-13,Helsinki Kaisaniemi,0,0,1.2,2.9,-1.5
2006-01-13,Helsinki Kumpula,NA,NA,1.2,2.9,-1.1
2006-01-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,0.8,2.2,-1.2
2006-01-14,Helsinki Kaisaniemi,0,0,1.2,2.3,-0.7
2006-01-14,Helsinki Kumpula,NA,NA,0.8,1.9,-1.3
2006-01-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,-0.1,2.7,-1.4
2006-01-15,Helsinki Kaisaniemi,0,0,0.2,3,0
2006-01-15,Helsinki Kumpula,NA,NA,0,2.7,-1.4
2006-01-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,-0.7,0.2,-1.2
2006-01-16,Helsinki Kaisaniemi,0.4,0,-0.2,0.6,-0.8
2006-01-16,Helsinki Kumpula,NA,NA,-0.5,0.3,-1.1
2006-01-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,-2.2,0.3,-6.6
2006-01-17,Helsinki Kaisaniemi,1,0,-2.5,0.5,-5.5
2006-01-17,Helsinki Kumpula,NA,NA,-3,0.2,-6
2006-01-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,-13.8,-6.6,-17.9
2006-01-18,Helsinki Kaisaniemi,0.6,2,-12.2,-5.4,-16.3
2006-01-18,Helsinki Kumpula,NA,NA,-12.8,-6,-16.9
2006-01-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,-20.2,-17.1,-21.4
2006-01-19,Helsinki Kaisaniemi,0.9,3,-19,-15.7,-20.1
2006-01-19,Helsinki Kumpula,NA,NA,-19.6,-16.4,-20.7
2006-01-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,-19.2,-16.7,-21.8
2006-01-20,Helsinki Kaisaniemi,6.5,5,-17.4,-15.3,-19.7
2006-01-20,Helsinki Kumpula,NA,NA,-18.3,-15.8,-20.6
2006-01-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,-20,-17.1,-22.3
2006-01-21,Helsinki Kaisaniemi,0.5,19,-18.4,-13.5,-20.9
2006-01-21,Helsinki Kumpula,NA,NA,-19.1,-16.3,-21.3
2006-01-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,-22.3,-17.8,-24.5
2006-01-22,Helsinki Kaisaniemi,0,15,-20.6,-17.9,-22.6
2006-01-22,Helsinki Kumpula,NA,NA,-20.9,-17.8,-23.3
2006-01-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,-10.5,-2.1,-25.1
2006-01-23,Helsinki Kaisaniemi,1.2,13,-8.3,-1.6,-21
2006-01-23,Helsinki Kumpula,NA,NA,-8.5,-2,-21
2006-01-24,Helsinki Helsinki-Malmi lentoasema,NA,NA,-2.5,-0.2,-7.9
2006-01-24,Helsinki Kaisaniemi,0,13,-0.4,0.3,-1.6
2006-01-24,Helsinki Kumpula,NA,NA,-0.6,0,-2.1
2006-01-25,Helsinki Helsinki-Malmi lentoasema,NA,NA,0.2,1,-1.2
2006-01-25,Helsinki Kaisaniemi,0.1,12,0.4,1.1,-0.6
2006-01-25,Helsinki Kumpula,NA,NA,0.2,0.9,0
2006-01-26,Helsinki Helsinki-Malmi lentoasema,NA,NA,-3.2,0.3,-7.4
2006-01-26,Helsinki Kaisaniemi,0,10,-2.9,0.5,-6.4
2006-01-26,Helsinki Kumpula,NA,NA,-2.9,0.5,-5.7
2006-01-27,Helsinki Helsinki-Malmi lentoasema,NA,NA,0.8,2.5,-2.7
2006-01-27,Helsinki Kaisaniemi,0,10,0.7,3,-2.5
2006-01-27,Helsinki Kumpula,NA,NA,0.9,3,-2.7
2006-01-28,Helsinki Helsinki-Malmi lentoasema,NA,NA,-3.1,0,-6.6
2006-01-28,Helsinki Kaisaniemi,0,10,-2.7,-0.2,-5.1
2006-01-28,Helsinki Kumpula,NA,NA,-2.5,0.1,-4.9
2006-01-29,Helsinki Helsinki-Malmi lentoasema,NA,NA,1.3,2.8,-1.9
2006-01-29,Helsinki Kaisaniemi,0,10,1.2,3.2,-1.4
2006-01-29,Helsinki Kumpula,NA,NA,1.4,3.2,-1.7
2006-01-30,Helsinki Helsinki-Malmi lentoasema,NA,NA,1.2,4.1,-1.4
2006-01-30,Helsinki Kaisaniemi,0,10,1.4,4.1,-1.2
2006-01-30,Helsinki Kumpula,NA,NA,1.6,4,0
2006-01-31,Helsinki Helsinki-Malmi lentoasema,NA,NA,-6,-1.4,-11.3
2006-01-31,Helsinki Kaisaniemi,0,9,-3.8,-1.1,-6.7
2006-01-31,Helsinki Kumpula,NA,NA,-4,-0.7,-6.8
2006-02-01,Helsinki Helsinki-Malmi lentoasema,NA,NA,-2.5,-1.4,-3.7
2006-02-01,Helsinki Kaisaniemi,4.8,9,-1.5,-0.4,-2.6
2006-02-01,Helsinki Kumpula,NA,NA,-2,-0.8,-3.2
2006-02-02,Helsinki Helsinki-Malmi lentoasema,NA,NA,-6.9,-2.4,-9
2006-02-02,Helsinki Kaisaniemi,6.6,14,-6,-1.8,-8.3
2006-02-02,Helsinki Kumpula,NA,NA,-6.5,-2,-8.6
2006-02-03,Helsinki Helsinki-Malmi lentoasema,NA,NA,-14.9,-5.7,-18.7
2006-02-03,Helsinki Kaisaniemi,0,23,-13.6,-4.8,-17.5
2006-02-03,Helsinki Kumpula,NA,NA,-14.1,-5.4,-17.9
2006-02-04,Helsinki Helsinki-Malmi lentoasema,NA,NA,-20.7,-17.8,-22.6
2006-02-04,Helsinki Kaisaniemi,0,22,-19.7,-17,-21.7
2006-02-04,Helsinki Kumpula,NA,NA,-19.8,-17.3,-21.8
2006-02-05,Helsinki Helsinki-Malmi lentoasema,NA,NA,-20.8,-17,-25
2006-02-05,Helsinki Kaisaniemi,0,19,-19.6,-15.4,-22.8
2006-02-05,Helsinki Kumpula,NA,NA,-19.7,-15.4,-22.9
2006-02-06,Helsinki Helsinki-Malmi lentoasema,NA,NA,-20.5,-13.4,-26.4
2006-02-06,Helsinki Kaisaniemi,0.1,20,-18.2,-13.6,-21.7
2006-02-06,Helsinki Kumpula,NA,NA,-18.4,-13.6,-21.9
2006-02-07,Helsinki Helsinki-Malmi lentoasema,NA,NA,-14.9,-13.6,-21.1
2006-02-07,Helsinki Kaisaniemi,0.1,20,-13.7,-12.2,-17.6
2006-02-07,Helsinki Kumpula,NA,NA,-14.5,-13.2,-18.3
2006-02-08,Helsinki Helsinki-Malmi lentoasema,NA,NA,-12.1,-10.2,-14.4
2006-02-08,Helsinki Kaisaniemi,0,21,-10.6,-9.2,-13.3
2006-02-08,Helsinki Kumpula,NA,NA,-11.2,-9.5,-14.1
2006-02-09,Helsinki Helsinki-Malmi lentoasema,NA,NA,-10.3,-8.8,-12.5
2006-02-09,Helsinki Kaisaniemi,0.3,20,-9.4,-7.9,-11.3
2006-02-09,Helsinki Kumpula,NA,NA,-10,-8.5,-11.8
2006-02-10,Helsinki Helsinki-Malmi lentoasema,NA,NA,-7.3,-6.1,-8.8
2006-02-10,Helsinki Kaisaniemi,0.2,20,-6.3,-5.5,-7.9
2006-02-10,Helsinki Kumpula,NA,NA,-6.9,-6,-8.5
2006-02-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,-9.8,-6.7,-13.4
2006-02-11,Helsinki Kaisaniemi,0,16,-8.5,-6.1,-11
2006-02-11,Helsinki Kumpula,NA,NA,-8.4,-6.4,-9.6
2006-02-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,-7.9,-5.3,-15.6
2006-02-12,Helsinki Kaisaniemi,1.6,20,-7.1,-4.7,-12.8
2006-02-12,Helsinki Kumpula,NA,NA,-7.4,-4.9,-12.1
2006-02-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,-4.3,-3,-5.8
2006-02-13,Helsinki Kaisaniemi,4.2,22,-3.8,-2.4,-5.4
2006-02-13,Helsinki Kumpula,NA,NA,-4.1,-2.8,-5.6
2006-02-14,Helsinki Kaisaniemi,0,24,-2.4,-0.9,-4.2
2006-02-14,Helsinki Kumpula,NA,NA,-2.6,-1.2,-4.3
2006-02-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,-6.2,-4.6,-7.7
2006-02-15,Helsinki Kaisaniemi,0,24,-5.6,-4.2,-6.9
2006-02-15,Helsinki Kumpula,NA,NA,-6,-4.3,-7.5
2006-02-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,-8,-5.2,-10.5
2006-02-16,Helsinki Kaisaniemi,0.1,23,-7.3,-4.7,-10
2006-02-16,Helsinki Kumpula,NA,NA,-7.8,-5,-10
2006-02-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,-11.2,-9,-13.4
