date,obs-obs-1-1-rrday,obs-obs-1-1-tday,obs-obs-1-1-snow,obs-obs-1-1-tmin,obs-obs-1-1-tmax
2009-09-20T00:00:00Z,0.2,14.8,NaN,12.4,18.3
2009-09-21T00:00:00Z,-1,15.2,NaN,13.8,18.2
2009-09-22T00:00:00Z,1.6,14.1,NaN,11.3,17.4
2009-09-23T00:00:00Z,0.5,14.1,NaN,12.3,17.2
2009-09-24T00:00:00Z,-1,11.4,NaN,7.1,15.7
2009-09-25T00:00:00Z,-1,9.3,NaN,4.5,12.2
2009-09-26T00:00:00Z,-1,12.8,NaN,8.5,16.6
2009-09-27T00:00:00Z,1,13.4,NaN,11.2,15
2009-09-28T00:00:00Z,0.5,11.6,NaN,7.9,13.7
2009-09-29T00:00:00Z,1.5,6,NaN,4.7,10.9
2009-09-30T00:00:00Z,-1,6.3,NaN,2.5,10
2009-10-01T00:00:00Z,-1,4.5,NaN,0.7,10.1
2009-10-02T00:00:00Z,-1,3.9,NaN,1.1,9.6
2009-10-03T00:00:00Z,19.4,6.4,NaN,0.5,11.3
2009-10-04T00:00:00Z,27.2,9.6,NaN,6.4,11.9
2009-10-05T00:00:00Z,-1,6.2,NaN,5,9.1
2009-10-06T00:00:00Z,1,5,NaN,2,9.4
2009-10-07T00:00:00Z,14,9.5,NaN,2.5,11.6
2009-10-08T00:00:00Z,-1,7.4,NaN,3.4,10.7
2009-10-09T00:00:00Z,0.7,4.8,-1,2.1,8.1
2009-10-10T00:00:00Z,-1,3.3,-1,0.7,8.7
2009-10-11T00:00:00Z,-1,2.6,-1,-2.4,7.8
2009-10-12T00:00:00Z,3.1,2.8,-1,1.2,4.6
2009-10-13T00:00:00Z,-1,1.4,-1,0.7,3.4
2009-10-14T00:00:00Z,-1,1.4,-1,-1.2,5.2
2009-10-15T00:00:00Z,0.7,1.7,-1,-1.6,4.7
2009-10-16T00:00:00Z,-1,5.4,-1,2.7,7
2009-10-17T00:00:00Z,5.5,2.7,-1,0.8,6.1
2009-10-18T00:00:00Z,2.3,1.9,-1,1.3,3.2
2009-10-19T00:00:00Z,0.2,2.1,-1,-0.7,4.9
2009-10-20T00:00:00Z,-1,4.8,-1,2.1,7.6
2009-10-21T00:00:00Z,-1,5.1,-1,2.9,6.7
2009-10-22T00:00:00Z,6.1,5.2,-1,3.5,6.8
2009-10-23T00:00:00Z,-1,3.7,-1,3.3,5.1
2009-10-24T00:00:00Z,0.1,3.2,-1,2.4,4.2
2009-10-25T00:00:00Z,3.8,5.7,-1,3,6.6
2009-10-26T00:00:00Z,3.1,8.4,-1,6.2,9.2
2009-10-27T00:00:00Z,2.6,7.9,-1,6.1,9.6
2009-10-28T00:00:00Z,-1,3.1,-1,1.6,7.4
2009-10-29T00:00:00Z,-1,1.1,-1,-0.9,3.8
2009-10-30T00:00:00Z,-1,-0.4,-1,-4.2,2.6
2009-10-31T00:00:00Z,-1,0.5,-1,-1.3,3.4
2009-11-01T00:00:00Z,-1,1.3,-1,-3.7,4.8
2009-11-02T00:00:00Z,-1,3.6,-1,2.1,5.5
2009-11-03T00:00:00Z,-1,2,-1,1.2,3
2009-11-04T00:00:00Z,2.5,1.2,-1,0.6,2.7
2009-11-05T00:00:00Z,6,0.5,-1,-0.7,1.6
2009-11-06T00:00:00Z,13.3,1.9,-1,0.7,4.2
2009-11-07T00:00:00Z,-1,3.4,-1,0.9,4.2
2009-11-08T00:00:00Z,-1,1.4,-1,-0.1,4
2009-11-09T00:00:00Z,2.7,-0.2,-1,-1.5,0.5
2009-11-10T00:00:00Z,3.2,0.4,-1,-0.4,1.7
2009-11-11T00:00:00Z,-1,0.5,-1,-0.3,2.2
2009-11-12T00:00:00Z,-1,-1,-1,-1.8,0.8
2009-11-13T00:00:00Z,-1,-3,-1,-4,-1.6
2009-11-14T00:00:00Z,-1,-1.3,-1,-6.5,2.5
2009-11-15T00:00:00Z,-1,4.5,-1,2.5,5.6
2009-11-16T00:00:00Z,-1,5.3,-1,3.9,6.5
2009-11-17T00:00:00Z,5,4.7,-1,4.3,5.2
2009-11-18T00:00:00Z,5.8,6.3,-1,4.3,7.3
2009-11-19T00:00:00Z,-1,6.4,-1,4.5,7.2
2009-11-20T00:00:00Z,7.3,6.7,-1,5.9,7.7
2009-11-21T00:00:00Z,1,7.2,-1,6,9.4
2009-11-22T00:00:00Z,11,4.7,-1,3,6.2
2009-11-23T00:00:00Z,2.8,7.4,-1,5.5,8.1
2009-11-24T00:00:00Z,5,6.7,-1,5.9,7.7
2009-11-25T00:00:00Z,5.6,6.4,-1,5.5,6.9
2009-11-26T00:00:00Z,0.4,7.2,-1,5.6,7.8
2009-11-27T00:00:00Z,6.5,6.8,-1,5.4,7.5
2009-11-28T00:00:00Z,4.5,5.6,-1,4.7,6.8
2009-11-29T00:00:00Z,2.7,5.5,-1,4.1,6.2
2009-11-30T00:00:00Z,0.2,5.7,-1,3.9,6.5
2009-12-01T00:00:00Z,0.2,5.7,-1,5.1,6.6
2009-12-02T00:00:00Z,-1,-0.4,-1,-1.6,5.1
2009-12-03T00:00:00Z,-1,-1.3,-1,-2.1,0.5
2009-12-04T00:00:00Z,3.2,0.1,-1,-2.8,1.4
2009-12-05T00:00:00Z,-1,3.5,-1,1.4,3.9
2009-12-06T00:00:00Z,-1,2.5,-1,1.6,3.5
2009-12-07T00:00:00Z,-1,2.9,-1,1.4,3.3
2009-12-08T00:00:00Z,0.2,2.8,-1,2.3,3.5
2009-12-09T00:00:00Z,0.4,0.7,-1,0.3,2.9
2009-12-10T00:00:00Z,0.3,1.1,-1,0.1,2.2
2009-12-11T00:00:00Z,-1,-0.2,-1,-0.6,2
2009-12-12T00:00:00Z,-1,-2.2,-1,-3.6,-0.1
2009-12-13T00:00:00Z,1.3,-2.9,-1,-5.5,-0.3
2009-12-14T00:00:00Z,-1,-10.7,2,-11.7,-5.4
2009-12-15T00:00:00Z,0.6,-11.3,2,-15.1,-8.9
2009-12-16T00:00:00Z,1.1,-9.9,2,-14.5,-6.5
2009-12-17T00:00:00Z,0.6,-10.8,5,-11.7,-8.4
2009-12-18T00:00:00Z,0.2,-15.4,2,-18.3,-10.3
2009-12-19T00:00:00Z,-1,-5.5,3,-14.1,-4.3
2009-12-20T00:00:00Z,5.5,-5.7,5,-9.3,-3.3
2009-12-21T00:00:00Z,3.2,-10.1,12,-11.5,-8.3
2009-12-22T00:00:00Z,9.9,-6,13,-11.6,-1.1
2009-12-23T00:00:00Z,3.9,-0.4,20,-4.6,2.8
2009-12-24T00:00:00Z,-1,-3.5,17,-6.2,1
2009-12-25T00:00:00Z,4.8,-4.9,16,-6,-1.9
2009-12-26T00:00:00Z,4.7,-4.3,19,-6.1,-2.6
2009-12-27T00:00:00Z,1.3,-8.2,22,-9.3,-4.9
2009-12-28T00:00:00Z,0.3,0.4,22,-11,1.8
2009-12-29T00:00:00Z,3.9,0.1,19,-1.1,1.7
2009-12-30T00:00:00Z,5.8,-5.4,17,-11,-1.1
2009-12-31T00:00:00Z,-1,-12.4,27,-13.8,-10.9
2010-01-01T00:00:00Z,-1,-12.9,27,-15.3,-10.1
2010-01-02T00:00:00Z,-1,-17.4,26,-19.3,-15.2
2010-01-03T00:00:00Z,1,-12.6,24,-21.8,-3.2
2010-01-04T00:00:00Z,3.5,-3.8,26,-8.2,-2
2010-01-05T00:00:00Z,0.5,-9.5,28,-14.7,-0.9
2010-01-06T00:00:00Z,1.2,-11.2,27,-15.7,-9.2
2010-01-07T00:00:00Z,4.3,-8.7,30,-10.2,-7.2
2010-01-08T00:00:00Z,-1,-16.1,36,-18.9,-9.1
2010-01-09T00:00:00Z,-1,-15.4,34,-19,-10.3
2010-01-10T00:00:00Z,0.4,-12.6,33,-17,-10.8
2010-01-11T00:00:00Z,-1,-10.2,32,-14.3,-6.8
2010-01-12T00:00:00Z,0.4,-3.2,31,-6.8,-2.3
2010-01-13T00:00:00Z,0.1,-4,29,-5.1,-2.9
2010-01-14T00:00:00Z,0.3,-4.7,30,-5.5,-3.9
2010-01-15T00:00:00Z,0.3,-3.9,30,-4.8,-3.3
2010-01-16T00:00:00Z,-1,-3.9,30,-4.8,-2.9
2010-01-17T00:00:00Z,-1,-6.6,29,-8.8,-4.6
2010-01-18T00:00:00Z,-1,-7.3,29,-9.3,-4.8
2010-01-19T00:00:00Z,-1,-7.8,29,-9.8,-6.4
2010-01-20T00:00:00Z,-1,-10.6,29,-12,-6.9
2010-01-21T00:00:00Z,-1,-14.9,29,-16.6,-11.6
2010-01-22T00:00:00Z,-1,-11.9,29,-14.2,-9.1
2010-01-23T00:00:00Z,-1,-15.1,29,-16.3,-12.6
2010-01-24T00:00:00Z,-1,-17,29,-22.6,-11.6
2010-01-25T00:00:00Z,-1,-9.2,31,-11.9,-6.9
2010-01-26T00:00:00Z,-1,-16.3,32,-18.7,-8.2
2010-01-27T00:00:00Z,-1,-17.5,31,-21.8,-15
2010-01-28T00:00:00Z,4.5,-16,32,-18.7,-14.3
2010-01-29T00:00:00Z,3.6,-12.1,50,-15.4,-11.2
2010-01-30T00:00:00Z,8.8,-7.7,53,-11.2,-7
2010-01-31T00:00:00Z,1.5,-2.8,55,-7.4,-0.6
2010-02-01T00:00:00Z,10.1,-5.6,52,-9.6,-3.3
2010-02-02T00:00:00Z,1,-5.8,61,-7.4,-3.7
2010-02-03T00:00:00Z,-1,-4.2,59,-6,-2.2
2010-02-04T00:00:00Z,0.5,-3.7,56,-5.2,-3
2010-02-05T00:00:00Z,0.2,-2.9,55,-4,-2
2010-02-06T00:00:00Z,-1,-6,53,-7.3,-2.9
2010-02-07T00:00:00Z,3.9,-4.2,52,-7.1,-2.8
2010-02-08T00:00:00Z,2.1,-2.9,55,-3.7,-1.4
2010-02-09T00:00:00Z,1.2,-8,56,-9.8,-3.5
2010-02-10T00:00:00Z,-1,-11.9,56,-14.2,-9.5
2010-02-11T00:00:00Z,-1,-10.9,55,-14.3,-8
2010-02-12T00:00:00Z,0.4,-8.8,54,-13.8,-7.7
2010-02-13T00:00:00Z,-1,-8.4,53,-9.2,-7
2010-02-14T00:00:00Z,-1,-10.5,52,-16.9,-5.9
2010-02-15T00:00:00Z,0.6,-10,51,-14.7,-7.2
2010-02-16T00:00:00Z,-1,-8.2,51,-9.1,-6.7
2010-02-17T00:00:00Z,1,-9.1,50,-11.2,-6.5
2010-02-18T00:00:00Z,0.4,-12.8,54,-15.6,-10.5
2010-02-19T00:00:00Z,1.9,-14.7,53,-16.9,-12.6
2010-02-20T00:00:00Z,6.6,-18.3,56,-21,-14.4
2010-02-21T00:00:00Z,2.8,-16.7,60,-19.3,-14.9
2010-02-22T00:00:00Z,0.4,-11.7,61,-15.2,-7
2010-02-23T00:00:00Z,8.1,-10.2,62,-18,-6
2010-02-24T00:00:00Z,-1,-12.4,73,-15.7,-7.2
2010-02-25T00:00:00Z,-1,-6.2,70,-14.4,-3.3
2010-02-26T00:00:00Z,0.9,-3.1,68,-8.7,-0.3
2010-02-27T00:00:00Z,1,0.4,66,-0.3,0.7
2010-02-28T00:00:00Z,2.3,1,62,0.3,1.6
2010-03-01T00:00:00Z,7.6,0.5,59,0.1,1.5
2010-03-02T00:00:00Z,0.9,0.3,63,0.1,2
2010-03-03T00:00:00Z,1.1,-3.9,60,-4.6,0.4
2010-03-04T00:00:00Z,-1,-3.3,61,-5.5,-0.7
2010-03-05T00:00:00Z,-1,-6.2,61,-8.4,-3
2010-03-06T00:00:00Z,-1,-6.5,60,-12.8,-1.2
2010-03-07T00:00:00Z,-1,-7.3,60,-10.3,-3.3
2010-03-08T00:00:00Z,-1,-3.1,60,-10.8,-0.4
2010-03-09T00:00:00Z,-1,-2.3,59,-7.5,1.9
2010-03-10T00:00:00Z,-1,2.3,59,-2.3,6.2
2010-03-11T00:00:00Z,2.6,0,57,-0.7,3.7
2010-03-12T00:00:00Z,1.2,-1.8,59,-6,0.9
2010-03-13T00:00:00Z,0.3,-3.6,59,-8.6,1.6
2010-03-14T00:00:00Z,0.2,-5.9,58,-8,-1.8
2010-03-15T00:00:00Z,-1,-7.4,58,-12.4,-2.7
2010-03-16T00:00:00Z,0.2,-7.7,58,-12.7,-4
2010-03-17T00:00:00Z,-1,-7.4,58,-14.2,-3.2
2010-03-18T00:00:00Z,10.1,-3.2,58,-8.4,-0.2
2010-03-19T00:00:00Z,3.6,1.5,67,-1.3,4.3
2010-03-20T00:00:00Z,-1,1.4,60,0.7,2
2010-03-21T00:00:00Z,7.4,0.3,56,-1.5,1.3
2010-03-22T00:00:00Z,-1,-1.7,63,-6.5,1.7
2010-03-23T00:00:00Z,0.8,-1.6,60,-7,2.6
2010-03-24T00:00:00Z,-1,-0.6,57,-4.9,4.1
2010-03-25T00:00:00Z,-1,-0.3,57,-3,1.9
2010-03-26T00:00:00Z,1.9,1.5,55,-0.9,3.3
2010-03-27T00:00:00Z,8.8,2.1,53,1,3.5
2010-03-28T00:00:00Z,1.5,1.8,47,0.8,3.3
2010-03-29T00:00:00Z,3.3,1.5,43,0.2,3
2010-03-30T00:00:00Z,0.2,1.3,40,0.4,3.1
2010-03-31T00:00:00Z,2.1,2.3,37,-1.5,4.1
2010-04-01T00:00:00Z,-1,5.1,34,2.6,6.7
2010-04-02T00:00:00Z,3.9,3.1,30,2.1,6.5
2010-04-03T00:00:00Z,8.2,4,26,2,5.4
2010-04-04T00:00:00Z,0.6,3.2,23,2.1,4.9
2010-04-05T00:00:00Z,1,3.1,21,0.9,5.4
2010-04-06T00:00:00Z,2.4,3.5,18,1.7,6.5
2010-04-07T00:00:00Z,-1,1.2,15,0.1,3.7
2010-04-08T00:00:00Z,0.2,2.9,12,-0.4,4.9
2010-04-09T00:00:00Z,-1,3.8,9,2.9,5.6
2010-04-10T00:00:00Z,-1,4.8,6,1.5,9.6
2010-04-11T00:00:00Z,-1,6.2,-1,2,9.6
2010-04-12T00:00:00Z,-1,5.6,-1,3.5,8.9
2010-04-13T00:00:00Z,-1,6.4,-1,2,10.5
2010-04-14T00:00:00Z,-1,6.8,-1,2.6,12.3
2010-04-15T00:00:00Z,0.3,4.4,-1,-0.9,8.2
2010-04-16T00:00:00Z,2.8,4.1,-1,3.1,6.3
2010-04-17T00:00:00Z,6.6,3.6,-1,-0.5,7.2
2010-04-18T00:00:00Z,-1,4.4,-1,2.4,7.8
2010-04-19T00:00:00Z,-1,3.4,-1,-0.7,7.9
2010-04-20T00:00:00Z,-1,4.5,-1,-1.3,8.6
2010-04-21T00:00:00Z,3.8,4.9,-1,-0.6,9
2010-04-22T00:00:00Z,4.4,2.7,-1,2,7.1
2010-04-23T00:00:00Z,3.2,3.6,-1,0.8,7.2
2010-04-24T00:00:00Z,-1,3.6,-1,-1.1,8.6
2010-04-25T00:00:00Z,-1,5.8,-1,0.6,11.7
2010-04-26T00:00:00Z,-1,6,-1,0.5,12.1
2010-04-27T00:00:00Z,-1,8.9,-1,5.8,14.2
2010-04-28T00:00:00Z,2.6,6.7,-1,0.9,11.9
2010-04-29T00:00:00Z,1.3,4.1,-1,1.7,8.3
2010-04-30T00:00:00Z,1.1,7.7,-1,4.4,10.8
2010-05-01T00:00:00Z,0.7,6.9,-1,5.1,9.2
2010-05-02T00:00:00Z,-1,6.7,-1,4.2,10.8
2010-05-03T00:00:00Z,2.1,6.5,-1,2.1,9.3
2010-05-04T00:00:00Z,8.8,4.4,-1,1.2,8.2
2010-05-05T00:00:00Z,-1,5.9,-1,2.7,9.7
2010-05-06T00:00:00Z,-1,6.3,-1,0.7,10.2
2010-05-07T00:00:00Z,18.9,5.3,-1,3.3,8.3
2010-05-08T00:00:00Z,0.7,7.2,-1,3.9,10.7
2010-05-09T00:00:00Z,-1,5.9,-1,5,8.6
2010-05-10T00:00:00Z,-1,4.8,-1,3.8,6.2
2010-05-11T00:00:00Z,-1,8,-1,3.9,11.2
2010-05-12T00:00:00Z,-1,11.7,-1,6.4,15.6
2010-05-13T00:00:00Z,0.8,14.1,-1,10.3,19.7
2010-05-14T00:00:00Z,-1,17.6,-1,12.5,22.5
2010-05-15T00:00:00Z,-1,18.6,-1,15.2,21.7
2010-05-16T00:00:00Z,6.4,17.7,-1,12.8,22.8
2010-05-17T00:00:00Z,-1,17.8,-1,13.1,21.9
2010-05-18T00:00:00Z,-1,17.9,-1,15,20.7
2010-05-19T00:00:00Z,-1,18.3,-1,16.3,20.6
2010-05-20T00:00:00Z,-1,17.9,-1,13.5,22.6
2010-05-21T00:00:00Z,-1,18.8,-1,10.7,24.5
2010-05-22T00:00:00Z,5.2,17.4,-1,13.9,22.1
2010-05-23T00:00:00Z,7.1,12.7,-1,10.9,14.9
2010-05-24T00:00:00Z,2.4,10.1,-1,9.2,12.2
2010-05-25T00:00:00Z,-1,10.9,-1,7.4,14.3
2010-05-26T00:00:00Z,2.8,12,NaN,6.2,16.8
2010-05-27T00:00:00Z,1.1,10.5,NaN,9.9,12.1
2010-05-28T00:00:00Z,-1,10.5,NaN,8.9,12.7
2010-05-29T00:00:00Z,1.5,9.6,NaN,6.7,12.8
2010-05-30T00:00:00Z,-1,11.1,NaN,8.3,14.1
2010-05-31T00:00:00Z,-1,12.2,NaN,6.7,16.5
2010-06-01T00:00:00Z,-1,15.9,NaN,7.7,20.4
2010-06-02T00:00:00Z,-1,15.5,NaN,13.1,20.5
2010-06-03T00:00:00Z,-1,13.5,NaN,9.9,17.7
2010-06-04T00:00:00Z,-1,14.4,NaN,11.1,19.1
2010-06-05T00:00:00Z,-1,12.4,NaN,8.2,16
2010-06-06T00:00:00Z,-1,10.9,NaN,5.1,15.5
2010-06-07T00:00:00Z,-1,13.7,NaN,9.3,17.7
2010-06-08T00:00:00Z,-1,12.9,NaN,11.6,17.3
2010-06-09T00:00:00Z,-1,13.6,NaN,7.8,17.5
2010-06-10T00:00:00Z,-1,15.7,NaN,12,19
2010-06-11T00:00:00Z,12,14.2,NaN,11,17.5
2010-06-12T00:00:00Z,9.3,12.6,NaN,11.1,14.5
2010-06-13T00:00:00Z,0.4,12.7,NaN,10,16.4
2010-06-14T00:00:00Z,0.3,12.5,NaN,11.4,15.8
2010-06-15T00:00:00Z,0.3,12.7,NaN,9.8,17.6
2010-06-16T00:00:00Z,-1,14,NaN,9.9,18.1
2010-06-17T00:00:00Z,-1,14.5,NaN,8.6,18.9
2010-06-18T00:00:00Z,0.5,14.4,NaN,10.8,17.9
2010-06-19T00:00:00Z,5.2,15,NaN,12.7,17.9
2010-06-20T00:00:00Z,0.8,13.1,NaN,10.8,16.9
2010-06-21T00:00:00Z,0.4,12.8,NaN,11.1,15.7
2010-06-22T00:00:00Z,-1,15,NaN,10.1,19.3
2010-06-23T00:00:00Z,-1,16.8,NaN,10.7,22.6
2010-06-24T00:00:00Z,-1,17.5,NaN,11.8,21.1
2010-06-25T00:00:00Z,3.4,16.1,NaN,12.3,21.1
2010-06-26T00:00:00Z,-1,16.1,NaN,13.8,20.5
2010-06-27T00:00:00Z,-1,16.5,NaN,12.1,21.1
2010-06-28T00:00:00Z,-1,17,NaN,11.5,20.8
2010-06-29T00:00:00Z,-1,18.1,NaN,11.5,23.6
2010-06-30T00:00:00Z,-1,19,NaN,12.6,23.3
2010-07-01T00:00:00Z,-1,18.2,NaN,16.5,22.7
2010-07-02T00:00:00Z,-1,18.7,NaN,15,23.1
2010-07-03T00:00:00Z,-1,18.4,NaN,13.6,21.8
2010-07-04T00:00:00Z,-1,19.7,NaN,14,24.7
2010-07-05T00:00:00Z,0.4,20.6,NaN,14.5,25.1
2010-07-06T00:00:00Z,1.3,20.6,NaN,17.6,25.2
2010-07-07T00:00:00Z,0.5,21.3,NaN,18.8,25.1
2010-07-08T00:00:00Z,27.5,22.7,NaN,19.4,29.7
2010-07-09T00:00:00Z,-1,21.6,NaN,15.8,24.9
2010-07-10T00:00:00Z,-1,20.7,NaN,15.6,24.4
2010-07-11T00:00:00Z,-1,22.8,NaN,19.4,28.5
2010-07-12T00:00:00Z,-1,24.3,NaN,18.3,29
2010-07-13T00:00:00Z,-1,24.9,NaN,19.1,29.8
2010-07-14T00:00:00Z,4.4,25.7,NaN,22.1,30.1
2010-07-15T00:00:00Z,6.2,23.3,NaN,20.6,28
2010-07-16T00:00:00Z,-1,23.9,NaN,20.9,26.5
2010-07-17T00:00:00Z,-1,22.6,NaN,18,26.6
2010-07-18T00:00:00Z,4.5,21.9,NaN,17.7,25.6
2010-07-19T00:00:00Z,-1,21,NaN,17.2,25.7
2010-07-20T00:00:00Z,-1,20.8,NaN,16.2,23.9
2010-07-21T00:00:00Z,-1,21.8,NaN,18.2,25.1
2010-07-22T00:00:00Z,-1,23.7,NaN,18.4,28.2
2010-07-23T00:00:00Z,3,22.4,NaN,20.6,25.8
2010-07-24T00:00:00Z,0.2,15.3,NaN,13.4,20.7
2010-07-25T00:00:00Z,0.6,20,NaN,14.7,23.2
2010-07-26T00:00:00Z,0.3,23.5,NaN,20.6,28.4
2010-07-27T00:00:00Z,-1,22.5,NaN,19.4,25.6
2010-07-28T00:00:00Z,-1,24.8,NaN,18.9,29.2
2010-07-29T00:00:00Z,0.5,23.6,NaN,20.9,27.1
2010-07-30T00:00:00Z,-1,21.1,NaN,19.2,23.5
2010-07-31T00:00:00Z,-1,20.4,NaN,18.9,23
2010-08-01T00:00:00Z,-1,19.9,NaN,17.7,22.7
2010-08-02T00:00:00Z,-1,21.1,NaN,16.3,24.1
2010-08-03T00:00:00Z,2.3,20.6,NaN,19.1,22.6
2010-08-04T00:00:00Z,-1,20.9,NaN,18,26.3
2010-08-05T00:00:00Z,1.1,17.3,NaN,14.8,20.4
2010-08-06T00:00:00Z,-1,19.3,NaN,13.3,24.2
2010-08-07T00:00:00Z,-1,23.1,NaN,17.3,27.6
2010-08-08T00:00:00Z,16.8,24.6,NaN,22,28.4
2010-08-09T00:00:00Z,4,20.9,NaN,18.3,25.6
2010-08-10T00:00:00Z,1.8,19.5,NaN,17.7,21.9
2010-08-11T00:00:00Z,-1,19.7,NaN,17.5,23
2010-08-12T00:00:00Z,0.7,20.3,NaN,15.3,23.7
2010-08-13T00:00:00Z,2,22.9,NaN,19.5,26.1
2010-08-14T00:00:00Z,6.3,22.1,NaN,20,24.6
2010-08-15T00:00:00Z,-1,22.5,NaN,18.3,27.7
2010-08-16T00:00:00Z,-1,19.4,NaN,15.3,24.1
2010-08-17T00:00:00Z,1.1,19.1,NaN,14.7,22.3
2010-08-18T00:00:00Z,0.1,18,NaN,15.8,20.4
2010-08-19T00:00:00Z,-1,16.5,NaN,12.6,21
2010-08-20T00:00:00Z,-1,16.3,NaN,10.1,20.2
2010-08-21T00:00:00Z,4,17.6,NaN,12.2,21.5
2010-08-22T00:00:00Z,-1,18.8,NaN,16.6,21.5
2010-08-23T00:00:00Z,-1,17.9,NaN,15.7,21.5
2010-08-24T00:00:00Z,19.9,14.9,NaN,11.3,19.1
2010-08-25T00:00:00Z,11.2,15.2,NaN,12.2,18.8
2010-08-26T00:00:00Z,6.7,13.4,NaN,10.3,18.9
2010-08-27T00:00:00Z,-1,12.5,NaN,10.1,14.8
2010-08-28T00:00:00Z,17.8,11.8,NaN,8.5,17
2010-08-29T00:00:00Z,0.1,11.4,NaN,9.8,13.6
2010-08-30T00:00:00Z,0.4,11.7,NaN,9.5,15
2010-08-31T00:00:00Z,0.2,12.6,NaN,9.6,15.2
2010-09-01T00:00:00Z,-1,14.7,NaN,12.9,18.5
2010-09-02T00:00:00Z,3.1,11.4,NaN,8.8,13.8
2010-09-03T00:00:00Z,0.7,8.1,NaN,7.6,11.3
2010-09-04T00:00:00Z,-1,9,NaN,7.4,12
2010-09-05T00:00:00Z,-1,10.8,NaN,6.2,14
2010-09-06T00:00:00Z,-1,13.5,NaN,10.8,17.1
2010-09-07T00:00:00Z,-1,14.4,NaN,10.9,17.9
2010-09-08T00:00:00Z,-1,15,NaN,13.1,18.2
2010-09-09T00:00:00Z,-1,15.3,NaN,13,19.2
2010-09-10T00:00:00Z,0.7,14.5,NaN,10.2,17.4
2010-09-11T00:00:00Z,1,14.1,NaN,12.5,15.3
2010-09-12T00:00:00Z,-1,15.3,NaN,14.4,17.4
2010-09-13T00:00:00Z,-1,16.2,NaN,14.8,18.4
2010-09-14T00:00:00Z,1.3,14.9,NaN,13.8,16.6
2010-09-15T00:00:00Z,7.2,13.4,NaN,12,14.7
2010-09-16T00:00:00Z,3.1,13.1,NaN,9.3,15.5
2010-09-17T00:00:00Z,3.4,12.9,NaN,11,14.6
2010-09-18T00:00:00Z,10.2,11.9,NaN,10.4,13.3
2010-09-19T00:00:00Z,6.8,10.5,NaN,6.1,14.1
2010-09-20T00:00:00Z,2.2,11.9,NaN,7.1,15.1
2010-09-21T00:00:00Z,9.6,12.1,NaN,11,13
2010-09-22T00:00:00Z,0.4,11.9,NaN,10.6,14.3
2010-09-23T00:00:00Z,-1,11.7,NaN,6.4,14.2
2010-09-24T00:00:00Z,-1,13.7,NaN,12.6,15.2
2010-09-25T00:00:00Z,-1,14.1,NaN,12.4,17.3
2010-09-26T00:00:00Z,-1,10.1,NaN,8.6,12.5
2010-09-27T00:00:00Z,-1,8.9,NaN,6.4,12.2
2010-09-28T00:00:00Z,-1,7.1,NaN,4.9,10.9
2010-09-29T00:00:00Z,-1,6.9,NaN,3,11.3
2010-09-30T00:00:00Z,-1,8.7,NaN,5.4,13.7
2010-10-01T00:00:00Z,-1,7.8,NaN,2.5,14.6
2010-10-02T00:00:00Z,-1,6.2,NaN,1.4,12.4
2010-10-03T00:00:00Z,-1,9.5,NaN,5.3,10.9
2010-10-04T00:00:00Z,-1,10.8,NaN,9.5,12.8
2010-10-05T00:00:00Z,-1,9.7,NaN,8.7,11.5
2010-10-06T00:00:00Z,-1,9.2,NaN,7.1,10.9
2010-10-07T00:00:00Z,-1,9,NaN,7.4,10.3
2010-10-08T00:00:00Z,-1,8.7,NaN,8.1,9.9
2010-10-09T00:00:00Z,-1,9,-1,5.3,10.6
2010-10-10T00:00:00Z,-1,8.2,-1,5.5,10.9
2010-10-11T00:00:00Z,2.5,6.5,-1,3.6,10.4
2010-10-12T00:00:00Z,-1,3.5,-1,1.6,7.2
2010-10-13T00:00:00Z,-1,3.5,-1,0.6,8.3
2010-10-14T00:00:00Z,3.6,3.5,-1,0.1,6.7
2010-10-15T00:00:00Z,-1,1.9,-1,0.8,3.8
2010-10-16T00:00:00Z,-1,2.1,NaN,0.6,4.6
2010-10-17T00:00:00Z,-1,4.3,NaN,-1.5,7.9
2010-10-18T00:00:00Z,0.3,7.4,NaN,4.7,9.8
2010-10-19T00:00:00Z,0.5,5.7,NaN,5,7.2
2010-10-20T00:00:00Z,9.5,6.8,NaN,5.6,7.5
2010-10-21T00:00:00Z,1,3.3,NaN,0.5,6
2010-10-22T00:00:00Z,0.4,0.3,NaN,-3.1,3.6
2010-10-23T00:00:00Z,0.7,4.4,-1,-1.9,7.4
2010-10-24T00:00:00Z,6.9,6.1,-1,3.9,6.8
2010-10-25T00:00:00Z,-1,4.4,-1,2.8,7.4
2010-10-26T00:00:00Z,0.5,2.9,-1,-0.5,5.6
2010-10-27T00:00:00Z,0.5,2,-1,-1.1,4.3
2010-10-28T00:00:00Z,2.2,7,-1,4,8.3
2010-10-29T00:00:00Z,0.2,7.5,-1,6,9.3
2010-10-30T00:00:00Z,-1,8,-1,4.7,8.6
2010-10-31T00:00:00Z,-1,7.8,-1,7.5,8.4
2010-11-01T00:00:00Z,-1,8.1,-1,7.3,8.6
2010-11-02T00:00:00Z,5.3,5.8,-1,3.5,8.3
2010-11-03T00:00:00Z,4.2,7.9,-1,6,8.8
2010-11-04T00:00:00Z,-1,7.4,-1,6.5,8.7
2010-11-05T00:00:00Z,0.8,5.1,-1,3.4,7.1
